단지명,회사명,"공장대표주소(지번, 도로명 주소)",매핑된 업종명
화성바이오밸리일반산업단지,성민티에프(주) ,경기도 화성시 마도면 청원리 1439번지,기타
화성바이오밸리일반산업단지,성실종합공사,경기도 화성시 마도면 청원리 1439번지,기타
화성바이오밸리일반산업단지,송산산업,경기도 화성시 마도면 청원리 949-0,기타
화성바이오밸리일반산업단지,시화호이스트크레인(주),경기도 화성시 마도면 청원리 1258번지,기타
화성바이오밸리일반산업단지,신양케미칼 ,경기도 화성시 마도면 청원리 1377번지,위험물등
화성바이오밸리일반산업단지,신원스틸(주),경기도 화성시 마도면 청원리 1259-1번지,기타
화성바이오밸리일반산업단지,신한테크,경기도 화성시 마도면 청원리 1249번지,기타
화성바이오밸리일반산업단지,씨투라인(주) ,경기도 화성시 마도면 청원리 1326번지,위험물등
화성바이오밸리일반산업단지,암스텍산업(주),경기도 화성시 마도면 청원리 1249번지,기타
화성바이오밸리일반산업단지,에너진(주),경기도 화성시 마도면 청원리 564-28번지,기타
화성바이오밸리일반산업단지,에너진(주),경기도 화성시 마도면 청원리 1293-0,기타
화성바이오밸리일반산업단지,엘티씨(주),경기도 화성시 마도면 청원리 1320,위험물등
화성바이오밸리일반산업단지,엠디티(주),경기도 화성시 마도면 청원리 1280번지,운송장비
화성바이오밸리일반산업단지,엠에프씨(주),경기도 화성시 마도면 청원리 1249번지,기타
화성바이오밸리일반산업단지,오비오(주),경기도 화성시 마도면 청원리 1262-1번지,기타
화성바이오밸리일반산업단지,오엠지,경기도 화성시 마도면 청원리 1271,기타
화성바이오밸리일반산업단지,와이제이테크,경기도 화성시 마도면 청원리 1249번지,기타
화성바이오밸리일반산업단지,우영테크(주),경기도 화성시 마도면 청원리 1263번지,기타
화성바이오밸리일반산업단지,원형테크 ,경기도 화성시 마도면 청원리 1282번지,기타
화성바이오밸리일반산업단지,유구산업(주),경기도 화성시 마도면 청원리 1280번지,기타
화성바이오밸리일반산업단지,유니슨엔지니어링,경기도 화성시 마도면 청원리 1442,기타
화성바이오밸리일반산업단지,일광잉크페인트(주),경기도 화성시 마도면 청원리 1429,목재종이출판
화성바이오밸리일반산업단지,정원기공,경기도 화성시 마도면 청원리 1307-0,기타
화성바이오밸리일반산업단지,제이에스폴리텍(주),경기도 화성시 마도면 청원리 1395-0,목재종이출판
화성바이오밸리일반산업단지,제이와이지테크 ,경기도 화성시 마도면 청원리 1280번지,기타
화성바이오밸리일반산업단지,제트이브이(주),경기도 화성시 마도면 청원리 1280번지,운송장비
화성바이오밸리일반산업단지,주식회사 그린에어텍 제1공장 ,경기도 화성시 마도면 청원리 1458번지,기타
화성바이오밸리일반산업단지,주식회사 그린에어텍 제2공장 ,경기도 화성시 마도면 청원리 1458번지,기타
화성바이오밸리일반산업단지,주식회사 스마트켐,경기도 화성시 마도면 청원리 1313-0,기타
화성바이오밸리일반산업단지,주식회사 씨앤에이시스,경기도 화성시 마도면 청원리 1436번지,기타
화성바이오밸리일반산업단지,주식회사 애맥스 ,경기도 화성시 마도면 청원리 1259-1번지,기타
화성바이오밸리일반산업단지,주식회사 자 여 ,경기도 화성시 마도면 청원리 1460,운송장비
화성바이오밸리일반산업단지,주식회사 칼린,경기도 화성시 마도면 청원리 1326-0,위험물등
화성바이오밸리일반산업단지,주식회사 포엔,경기도 화성시 마도면 청원리 1279,운송장비
화성바이오밸리일반산업단지,주식회사 하이버스,경기도 화성시 마도면 청원리 574-32번지,전기전자
화성바이오밸리일반산업단지,진미산업,경기도 화성시 마도면 청원리 1296번지,기타
화성바이오밸리일반산업단지,진종합건설(주),경기도 화성시 마도면 청원리 954번지,기타
화성바이오밸리일반산업단지,진종합건설(주),경기도 화성시 마도면 청원리 1374번지,기타
화성바이오밸리일반산업단지,천우이엔지,경기도 화성시 마도면 청원리 574-32번지,기타
화성바이오밸리일반산업단지,첨단산업,경기도 화성시 마도면 청원리 1259-1번지,기타
화성바이오밸리일반산업단지,청솔바이오코스(주) ,경기도 화성시 마도면 청원리 1415번지,기타
화성바이오밸리일반산업단지,청우화학(주),경기도 화성시 마도면 청원리 1477번지,목재종이출판
화성바이오밸리일반산업단지,커민스필터 주식회사,경기도 화성시 마도면 청원리 1313-0,운송장비
화성바이오밸리일반산업단지,코리아에너지솔루션(주),경기도 화성시 마도면 청원리 1289-0,기타
화성바이오밸리일반산업단지,코텍,경기도 화성시 마도면 청원리 1305,기타
화성바이오밸리일반산업단지,태산,경기도 화성시 마도면 청원리 1443번지,기타
화성바이오밸리일반산업단지,태영산업기계(주),경기도 화성시 마도면 청원리 1399,기타
화성바이오밸리일반산업단지,티피에스(주),경기도 화성시 마도면 청원리 1348-0,목재종이출판
화성바이오밸리일반산업단지,퍼시픽월드,경기도 화성시 마도면 청원리 1442,기타
화성바이오밸리일반산업단지,포인테크,경기도 화성시 마도면 청원리 1388,운송장비
화성바이오밸리일반산업단지,플러스에이원 주식회사,경기도 화성시 마도면 청원리 1444-0,기타
화성바이오밸리일반산업단지,한국티타늄(주),경기도 화성시 마도면 청원리 1400-0,기타
화성바이오밸리일반산업단지,한림기계(주),경기도 화성시 마도면 청원리 1294번지,기타
화성바이오밸리일반산업단지,현진팩키지(주),경기도 화성시 마도면 청원리 1263번지,목재종이출판
화성바이오밸리일반산업단지,화신ENG(주),경기도 화성시 마도면 청원리 1304,기타
화성바이오밸리일반산업단지,희망테크프론,경기도 화성시 마도면 청원리 1407,기타
화성주곡일반산업단지,(주)경신,경기도 화성시 우정읍 주곡리 387-67번지,운송장비
화성주곡일반산업단지,(주)대원포장산업,경기도 화성시 우정읍 주곡리 387-7번지,위험물등
화성주곡일반산업단지,(주)상원 ,경기도 화성시 우정읍 주곡리 387-12번지,기타
화성주곡일반산업단지,(주)세진엔테크 ,경기도 화성시 우정읍 주곡리 387-35번지,기타
화성주곡일반산업단지,(주)애니코스 ,경기도 화성시 우정읍 주곡리 387-65번지,목재종이출판
화성주곡일반산업단지,(주)엠스코,경기도 화성시 우정읍 주곡리 387-36번지 358-7번지,운송장비
화성주곡일반산업단지,(주)이클린드림 ,경기도 화성시 우정읍 주곡리 387-74번지,음식료
화성주곡일반산업단지,(주)코시스,경기도 화성시 우정읍 주곡리 387-4,기타
화성주곡일반산업단지,(주)태성이앤아이,경기도 화성시 우정읍 주곡리 387-43번지,기타
화성주곡일반산업단지,건화기업(주),경기도 화성시 우정읍 주곡리 358-2번지,기타
화성주곡일반산업단지,금명엔지니어링,경기도 화성시 우정읍 주곡리 358-6번지,기타
화성주곡일반산업단지,대림플라텍(주),경기도 화성시 우정읍 주곡리 387-38번지,위험물등
화성주곡일반산업단지,대진산업,경기도 화성시 우정읍 주곡리 387-68번지,목재종이출판
화성주곡일반산업단지,미주산업,경기도 화성시 우정읍 주곡리 358-2번지,기타
화성주곡일반산업단지,신명기업,경기도 화성시 우정읍 주곡리 382-7번지,기타
화성주곡일반산업단지,신아플랜트서비스주식회사,경기도 화성시 우정읍 주곡리 387-11번지,기타
화성주곡일반산업단지,신호산업,경기도 화성시 우정읍 주곡리 387-26번지,목재종이출판
화성주곡일반산업단지,씨엔알테크 주식회사,경기도 화성시 우정읍 주곡리 387-64,기타
화성주곡일반산업단지,오성플랜트,경기도 화성시 우정읍 주곡리 387-35번지,기타
화성주곡일반산업단지,주식회사 우성특수선,경기도 화성시 우정읍 주곡리 387-25번지,기타
화성주곡일반산업단지,주식회사 조이테크,경기도 화성시 우정읍 주곡리 382-10번지,기타
화성주곡일반산업단지,주식회사 태일케이블,경기도 화성시 우정읍 주곡리 387-34,기타
화성주곡일반산업단지,코코스팩주식회사,경기도 화성시 우정읍 주곡리 387-9번지,위험물등
화성주곡일반산업단지,태양기계,경기도 화성시 우정읍 주곡리 387-44,운송장비
화성주곡일반산업단지,팬드롤코리아(주) ,경기도 화성시 우정읍 주곡리 387-12번지,위험물등
화성화남일반산업단지,(주)거성산업,경기도 화성시 서신면 송교리 42-22,기타
화성화남일반산업단지,(주)대광중공업,경기도 화성시 서신면 송교리 42-132,기타
화성화남일반산업단지,(주)덕인,경기도 화성시 서신면 송교리 42-98 번지,기타
화성화남일반산업단지,(주)룩스그린,경기도 화성시 서신면 송교리 42-94,기타
화성화남일반산업단지,(주)에이치엠 ,경기도 화성시 서신면 송교리 42-60번지,기타
화성화남일반산업단지,(주)엠알온,경기도 화성시 서신면 송교리 42-76,기타
화성화남일반산업단지,(주)예인산업개발,경기도 화성시 서신면 송교리 42-78번지,기타
화성화남일반산업단지,(주)코스텍,경기도 화성시 서신면 송교리 42-60번지,기타
화성화남일반산업단지,(주)태종이엔씨,경기도 화성시 서신면 송교리 42-24,기타
화성화남일반산업단지,KYT,경기도 화성시 서신면 송교리 42-62,기타
화성화남일반산업단지,늘푸른골프개발(주),경기도 화성시 서신면 송교리 42-73,기타
화성화남일반산업단지,늘푸른골프개발(주),경기도 화성시 서신면 송교리 42-66,기타
화성화남일반산업단지,두영기업,경기도 화성시 서신면 송교리 42-96번지,기타
화성화남일반산업단지,만대테크,경기도 화성시 서신면 송교리 42-61,기타
화성화남일반산업단지,미우산업,경기도 화성시 서신면 송교리 42-74,기타
화성화남일반산업단지,보화이엔지,경기도 화성시 서신면 송교리 42-147번지,기타
화성화남일반산업단지,부성,경기도 화성시 서신면 송교리 42-100,기타
화성화남일반산업단지,승화콘테이너,경기도 화성시 서신면 송교리 42-101,기타
화성화남일반산업단지,아이원산업,경기도 화성시 서신면 송교리 42-22,기타
화성화남일반산업단지,영선테크,경기도 화성시 서신면 송교리 42-74,기타
화성화남일반산업단지,우성스틸,경기도 화성시 서신면 송교리 42-66,기타
화성화남일반산업단지,원창산업개발,경기도 화성시 서신면 송교리 42-144,기타
화성화남일반산업단지,전병찬 ,경기도 화성시 서신면 송교리 42-73,기타
화성화남일반산업단지,주산산업,경기도 화성시 서신면 송교리 42-53,기타
화성화남일반산업단지,주식회사 룩스그린,경기도 화성시 서신면 송교리 42-96,기타
화성화남일반산업단지,중앙기공,경기도 화성시 서신면 송교리 42-61,기타
화성화남일반산업단지,철강산업,경기도 화성시 서신면 송교리 42-77번지,기타
화성화남일반산업단지,청원 ,경기도 화성시 서신면 송교리 42-132,기타
화성화남일반산업단지,케이와이티(주),경기도 화성시 서신면 송교리 42-120번지,기타
화성화남일반산업단지,태영강업,경기도 화성시 서신면 송교리 42-71번지,기타
화성화남일반산업단지,태영강업,경기도 화성시 서신면 송교리 42-72,기타
화성화남일반산업단지,태형철강(주),경기도 화성시 서신면 송교리 42-71번지,기타
화성화남일반산업단지,하나엔비텍(주),경기도 화성시 서신면 송교리 42-79번지,기타
화성화남일반산업단지,하나엔비텍(주) ,경기도 화성시 서신면 송교리 887-2번지,기타
화성화남일반산업단지,하나플랜트,경기도 화성시 서신면 송교리 42-99번지,기타
화성화남일반산업단지,한성크린텍(주),경기도 화성시 서신면 송교리 42-79번지,기타
화성송산테크노파크일반산업단지,(사)대한해외참전전우회 피스파크사업소,경기도 화성시 송산면 중송리 575-3,기타
화성송산테크노파크일반산업단지,(주)극동프레스 ,경기도 화성시 송산면 지화리 160-13,기타
화성송산테크노파크일반산업단지,(주)대경테크,경기도 화성시 송산면 지화리 160-11번지,기타
화성송산테크노파크일반산업단지,(주)더블유비,경기도 화성시 송산면 지화리 685-6,기타
화성송산테크노파크일반산업단지,(주)동방산업,경기도 화성시 송산면 지화리 685-1,기타
화성송산테크노파크일반산업단지,(주)동원환경,경기도 화성시 송산면 지화리 685-2,기타
화성송산테크노파크일반산업단지,(주)디에스피,경기도 화성시 송산면 지화리 686-7,목재종이출판
화성송산테크노파크일반산업단지,(주)라움,경기도 화성시 송산면 중송리 572-8,기타
화성송산테크노파크일반산업단지,(주)럼플리어,경기도 화성시 송산면 지화리 687-2,기타
화성송산테크노파크일반산업단지,(주)리버스인터내셔날,경기도 화성시 송산면 지화리 160-13,기타
화성송산테크노파크일반산업단지,(주)멘토티앤씨,경기도 화성시 송산면 지화리 160-3,기타
화성송산테크노파크일반산업단지,(주)명인포장,경기도 화성시 송산면 지화리 687-2,목재종이출판
화성송산테크노파크일반산업단지,(주)몰텍스 화성공장,경기도 화성시 송산면 중송리 574-6,기타
화성송산테크노파크일반산업단지,(주)브랜뉴머시너리,경기도 화성시 송산면 중송리 574-7,기타
화성송산테크노파크일반산업단지,(주)비알티코퍼레이션 ,경기도 화성시 송산면 지화리 686-9,기타
화성송산테크노파크일반산업단지,(주)비티원,경기도 화성시 송산면 지화리 160-12,기타
화성송산테크노파크일반산업단지,(주)삼원코브라,경기도 화성시 송산면 중송리 571-3,기타
화성송산테크노파크일반산업단지,(주)서울화스너,경기도 화성시 송산면 중송리 572-11,기타
화성송산테크노파크일반산업단지,(주)선진산업개발,경기도 화성시 송산면 지화리 160-13,기타
화성송산테크노파크일반산업단지,(주)성지산업,경기도 화성시 송산면 중송리 577-1,기타
화성송산테크노파크일반산업단지,(주)성호에스티,경기도 화성시 송산면 중송리 572-7,기타
화성송산테크노파크일반산업단지,(주)신환씨스템,경기도 화성시 송산면 중송리 574-3,기타
화성송산테크노파크일반산업단지,(주)신흥코리아,경기도 화성시 송산면 지화리 684-4,기타
화성송산테크노파크일반산업단지,(주)알파플렉스,경기도 화성시 송산면 중송리 576-1,기타
화성송산테크노파크일반산업단지,(주)에스엠티,경기도 화성시 송산면 중송리 362-10,전기전자
화성송산테크노파크일반산업단지,(주)에스이씨,경기도 화성시 송산면 지화리 682-4,기타
화성송산테크노파크일반산업단지,(주)에스제이피,경기도 화성시 송산면 중송리 572-2,기타
화성송산테크노파크일반산업단지,(주)에이엠티코리아,경기도 화성시 송산면 중송리 574-4,기타
화성송산테크노파크일반산업단지,(주)에코필텍,경기도 화성시 송산면 중송리 572-3,기타
화성송산테크노파크일반산업단지,(주)엠스페이스,경기도 화성시 송산면 중송리 575-3,전기전자
화성송산테크노파크일반산업단지,(주)영신방재,경기도 화성시 송산면 지화리 686-2,기타
화성송산테크노파크일반산업단지,(주)영신코아스 ,경기도 화성시 송산면 지화리 160-13번지,기타
화성송산테크노파크일반산업단지,(주)우주스틸 ,경기도 화성시 송산면 지화리 160-5,기타
화성송산테크노파크일반산업단지,(주)원터치,경기도 화성시 송산면 중송리 572-10,기타
화성송산테크노파크일반산업단지,(주)원테크엔지니어링,경기도 화성시 송산면 지화리 160-3,기타
화성송산테크노파크일반산업단지,(주)윌스크린앤플랜트 ,경기도 화성시 송산면 중송리 577-3,기타
화성송산테크노파크일반산업단지,(주)유엘신소재,경기도 화성시 송산면 중송리 572-12,전기전자
화성송산테크노파크일반산업단지,(주)유천써모텍 ,경기도 화성시 송산면 지화리 160-13,기타
화성송산테크노파크일반산업단지,(주)이수냉열,경기도 화성시 송산면 중송리 572-11,기타
화성송산테크노파크일반산업단지,(주)이씨티,경기도 화성시 송산면 중송리 574-3,기타
화성송산테크노파크일반산업단지,(주)이지텍,경기도 화성시 송산면 중송리 572-12,전기전자
화성송산테크노파크일반산업단지,(주)이케이프레스,경기도 화성시 송산면 지화리 687-4,기타
화성송산테크노파크일반산업단지,(주)이화,경기도 화성시 송산면 지화리 682-9,기타
화성송산테크노파크일반산업단지,(주)자바머신,경기도 화성시 송산면 중송리 576-2,기타
화성송산테크노파크일반산업단지,(주)조이포코리아,경기도 화성시 송산면 중송리 574,기타
화성송산테크노파크일반산업단지,(주)주노에프에이,경기도 화성시 송산면 지화리 684-5,전기전자
화성송산테크노파크일반산업단지,(주)지원이앤에스,경기도 화성시 송산면 지화리 686-5,기타
화성송산테크노파크일반산업단지,(주)진양,경기도 화성시 송산면 중송리 572-9,위험물등
화성송산테크노파크일반산업단지,(주)코익스텍,경기도 화성시 송산면 중송리 362-8번지,위험물등
화성송산테크노파크일반산업단지,(주)태남에스티,경기도 화성시 송산면 지화리 682-3,기타
화성송산테크노파크일반산업단지,(주)프린테크엘피엠,경기도 화성시 송산면 중송리 575-8 ,위험물등
화성송산테크노파크일반산업단지,(주)프린테크엘피엠(아이엠사업부),경기도 화성시 송산면 중송리 575-8,위험물등
화성송산테크노파크일반산업단지,(주)프린테크엘피엠(아이케이사업부),경기도 화성시 송산면 중송리 362-11,위험물등
화성송산테크노파크일반산업단지,(주)프린테크케이알 ,경기도 화성시 송산면 중송리 362-11,위험물등
화성송산테크노파크일반산업단지,(주)플라믹스,경기도 화성시 송산면 중송리 687-1,위험물등
화성송산테크노파크일반산업단지,(주)피에스에이,경기도 화성시 송산면 지화리 684-7,목재종이출판
화성송산테크노파크일반산업단지,(주)한영,경기도 화성시 송산면 중송리 574,기타
화성송산테크노파크일반산업단지,(주)한울,경기도 화성시 송산면 중송리 362-10번지,전기전자
화성송산테크노파크일반산업단지,(주)현진캐스트,경기도 화성시 송산면 지화리 686-11,기타
화성송산테크노파크일반산업단지,(주)현진캐스트 제2공장,경기도 화성시 송산면 지화리 160-11,기타
화성송산테크노파크일반산업단지,(주)휴메디컬,경기도 화성시 송산면 중송리 572-9,전기전자
화성송산테크노파크일반산업단지,(주)히즈시스템,경기도 화성시 송산면 지화리 160-9번지,기타
화성송산테크노파크일반산업단지,가온하이텍,경기도 화성시 송산면 중송리 572-1,기타
화성송산테크노파크일반산업단지,광명금속,경기도 화성시 송산면 지화리 682-2,기타
화성송산테크노파크일반산업단지,누리공업(주),경기도 화성시 송산면 지화리 160-13,기타
화성송산테크노파크일반산업단지,동성비앤케이(주) ,경기도 화성시 송산면 지화리 160-12,기타
화성송산테크노파크일반산업단지,동일페이퍼(주),경기도 화성시 송산면 지화리 686-13,목재종이출판
화성송산테크노파크일반산업단지,미성정공,경기도 화성시 송산면 지화리 160-3,기타
화성송산테크노파크일반산업단지,미성제관(주),경기도 화성시 송산면 지화리 160-3,기타
화성송산테크노파크일반산업단지,브라스테크,경기도 화성시 송산면 지화리 160-12,기타
화성송산테크노파크일반산업단지,삼원포리머(주),경기도 화성시 송산면 지화리 682-1,기타
화성송산테크노파크일반산업단지,성안기계(주),경기도 화성시 송산면 지화리,목재종이출판
화성송산테크노파크일반산업단지,성우TECH,경기도 화성시 송산면 지화리 686-11,기타
화성송산테크노파크일반산업단지,아성프랜트(주),경기도 화성시 송산면 지화리 682-7,기타
화성송산테크노파크일반산업단지,암스텍,경기도 화성시 송산면 중송리 572-5,기타
화성송산테크노파크일반산업단지,에스이씨(주),경기도 화성시 송산면 지화리 682-4,기타
화성송산테크노파크일반산업단지,에이투에스 주식회사,경기도 화성시 송산면 지화리 684-3,전기전자
화성송산테크노파크일반산업단지,연합정공(주),경기도 화성시 송산면 지화리 684-8,기타
화성송산테크노파크일반산업단지,우성기업(주),경기도 화성시 송산면 중송리 572-6,기타
화성송산테크노파크일반산업단지,원테크,경기도 화성시 송산면 지화리 160-3,기타
화성송산테크노파크일반산업단지,윈솔,경기도 화성시 송산면 지화리 683-7,기타
화성송산테크노파크일반산업단지,유진타워건설(주),경기도 화성시 송산면 지화리 160-3,기타
화성송산테크노파크일반산업단지,이제이테크 주식회사 ,경기도 화성시 송산면 지화리 684-3,전기전자
화성송산테크노파크일반산업단지,정우엔지니어링,경기도 화성시 송산면 지화리 686-1,기타
화성송산테크노파크일반산업단지,제이원테크(주),경기도 화성시 송산면 지화리 684-2,전기전자
화성송산테크노파크일반산업단지,제이원테크(주),경기도 화성시 송산면 중송리 574-4,전기전자
화성송산테크노파크일반산업단지,조은산업,경기도 화성시 송산면 지화리 684-6,기타
화성송산테크노파크일반산업단지,주식회사 신원알루미늄,경기도 화성시 송산면 지화리 686-2,기타
화성송산테크노파크일반산업단지,주식회사 와이즈도어,경기도 화성시 송산면 중송리 572-8,기타
화성송산테크노파크일반산업단지,주식회사 원옥,경기도 화성시 송산면 지화리 683-13,전기전자
화성송산테크노파크일반산업단지,주식회사 자바머신,경기도 화성시 송산면 지화리 160-12,기타
화성송산테크노파크일반산업단지,주식회사 카파테크놀러지,경기도 화성시 송산면 지화리 160-9번지,위험물등
화성송산테크노파크일반산업단지,주영정공(주),경기도 화성시 송산면 지화리 685-7,기타
화성송산테크노파크일반산업단지,창일테크,경기도 화성시 송산면 지화리,기타
화성송산테크노파크일반산업단지,케이에스(주),경기도 화성시 송산면 중송리 574-11,기타
화성송산테크노파크일반산업단지,케이에스엠 ,경기도 화성시 송산면 중송리 572,기타
화성송산테크노파크일반산업단지,케이오제이테크(주),경기도 화성시 송산면 중송리 577-1,기타
화성송산테크노파크일반산업단지,태경테크,경기도 화성시 송산면 중송리 574-5,기타
화성송산테크노파크일반산업단지,티에스엠티(주) ,경기도 화성시 송산면 지화리 160-11,기타
장안제1첨단일반산업단지,(주)대광공업,경기도 화성시 장안면 금의리 762-2,기타
화성동탄도시첨단산업단지,(유)로사리얼티,경기도 화성시 영천동 204-3 9층 903호,기타
화성동탄도시첨단산업단지,(주)거성에스디 ,경기도 화성시 영천동 193-2번지 4층 411 4층 411호,전기전자
화성동탄도시첨단산업단지,(주)경원종합방재,경기도 화성시 영천동 265-2번지 5층 506,전기전자
화성동탄도시첨단산업단지,(주)광진,경기도 화성시 영천동 824-4 219호,기타
화성동탄도시첨단산업단지,(주)구들리애드,경기도 화성시 영천동 265-2 7층 701호,목재종이출판
화성동탄도시첨단산업단지,(주)글로우어스,경기도 화성시 영천동 824-4 601호,전기전자
화성동탄도시첨단산업단지,(주)넥스트그리드,경기도 화성시 영천동 204-3 3층 308호,전기전자
화성동탄도시첨단산업단지,(주)넥스트테크놀러지,경기도 화성시 영천동 343-1,기타
화성동탄도시첨단산업단지,(주)넷츠 ,경기도 화성시 영천동 193-2번지 10층 1016,전기전자
화성동탄도시첨단산업단지,(주)다온크리에이션스,"경기도 화성시 영천동 197 인큐베이팅센터314,315,316호",전기전자
화성동탄도시첨단산업단지,(주)다원디엔에스,경기도 화성시 영천동 265-2 4층 411호 4층 411호,전기전자
화성동탄도시첨단산업단지,(주)더파인 ,경기도 화성시 영천동 193-2번지 6층 614,기타
화성동탄도시첨단산업단지,(주)디지털프론티어 ,경기도 화성시 영천동 193-2 13층 1301호,전기전자
화성동탄도시첨단산업단지,(주)라인테크솔라,경기도 화성시 영천동 193-2 9층 908호,전기전자
화성동탄도시첨단산업단지,(주)랩지노믹스,경기도 화성시 영천동 265-2 3층 301호,기타
화성동탄도시첨단산업단지,(주)레오리아,경기도 화성시 영천동 265-2 7층 707호,기타
화성동탄도시첨단산업단지,(주)레이브,경기도 화성시 영천동 824-4 712호,전기전자
화성동탄도시첨단산업단지,(주)리슨웰,경기도 화성시 영천동 204-3 2층 204호,위험물등
화성동탄도시첨단산업단지,(주)매싼커뮤니케이션,경기도 화성시 영천동 204-3 9층 923호,기타
화성동탄도시첨단산업단지,(주)멜템 ,경기도 화성시 영천동 193-2번지 14층 1401 14층 1401호,기타
화성동탄도시첨단산업단지,(주)모베이스,경기도 화성시 영천동 142-5,기타
화성동탄도시첨단산업단지,(주)미노스코리아,경기도 화성시 영천동 265-2번지 5층 515,기타
화성동탄도시첨단산업단지,(주)바이오포아,경기도 화성시 영천동 205-1번지,기타
화성동탄도시첨단산업단지,(주)베스트환경산업 ,경기도 화성시 영천동 265-2 7층 703호,기타
화성동탄도시첨단산업단지,(주)베프원 ,경기도 화성시 영천동 193-2번지 6층 610,기타
화성동탄도시첨단산업단지,(주)브로젠,경기도 화성시 영천동 193-2 3층 307호,전기전자
화성동탄도시첨단산업단지,(주)비에이치피,경기도 화성시 영천동 193-2번지 5층 506,기타
화성동탄도시첨단산업단지,(주)생명과기술,"경기도 화성시 영천동 265-2번지 9층 913,914,915",기타
화성동탄도시첨단산업단지,(주)서린메디케어,경기도 화성시 영천동 204-1번지 서린글로벌센터 4층,전기전자
화성동탄도시첨단산업단지,(주)서린바이오사이언스,경기도 화성시 영천동 204-1번지,위험물등
화성동탄도시첨단산업단지,(주)선영,경기도 화성시 영천동 265-2번지 동탄비즈타워 (산업 3-1블럭) 265-2 5층 514호,전기전자
화성동탄도시첨단산업단지,(주)세븐엠,경기도 화성시 영천동 193-2,전기전자
화성동탄도시첨단산업단지,(주)세화엔지니어링 ,"경기도 화성시 영천동 193-2번지 4층 415, 416, 423",전기전자
화성동탄도시첨단산업단지,(주)센코,경기도 화성시 영천동 193-2,전기전자
화성동탄도시첨단산업단지,(주)셀맥인터내셔날,경기도 화성시 영천동 206-2번지,섬유의복
화성동탄도시첨단산업단지,(주)솔라플러스컴퍼니,경기도 화성시 영천동 824-4 703호,위험물등
화성동탄도시첨단산업단지,(주)솔트,경기도 화성시 영천동 193-2,기타
화성동탄도시첨단산업단지,(주)신일일렉트로닉스,"경기도 화성시 영천동 193-2 3층 303,304호",기타
화성동탄도시첨단산업단지,(주)씨엔에프글로벌,경기도 화성시 영천동,기타
화성동탄도시첨단산업단지,(주)씨티씨엠 ,경기도 화성시 영천동 193-2번지 4층 403 ,전기전자
화성동탄도시첨단산업단지,(주)아이디어스,경기도 화성시 영천동 824-4 605호,전기전자
화성동탄도시첨단산업단지,(주)아이티에프,경기도 화성시 영천동 265-2번지 6층 608,기타
화성동탄도시첨단산업단지,(주)에스제이웍스 ,경기도 화성시 영천동 193-2번지 15층 1502,기타
화성동탄도시첨단산업단지,(주)에코플랜,경기도 화성시 영천동 265-2번지 9층 911,전기전자
화성동탄도시첨단산업단지,(주)에콜,경기도 화성시 영천동 265-2번지 10층 1010,기타
화성동탄도시첨단산업단지,(주)에프티에치코리아,경기도 화성시 영천동 204-3 3층 302호,전기전자
화성동탄도시첨단산업단지,(주)엔케이씨엘바이오그룹,경기도 화성시 영천동 193-2 14층 1402호,기타
화성동탄도시첨단산업단지,(주)엘림테크놀로지 ,"경기도 화성시 영천동 193-2번지 6층 동탄엠타워 619,620호 ",전기전자
화성동탄도시첨단산업단지,(주)엠빛,"경기도 화성시 영천동 265-2번지 8층 803,804,805",전기전자
화성동탄도시첨단산업단지,(주)엠씨링크,경기도 화성시 영천동 204-3,기타
화성동탄도시첨단산업단지,(주)오르자,경기도 화성시 영천동 193-2 6층 607호,기타
화성동탄도시첨단산업단지,(주)오세샬롬,경기도 화성시 영천동 204-3 9층 921호,기타
화성동탄도시첨단산업단지,(주)오픈에스지,경기도 화성시 영천동 204-3,전기전자
화성동탄도시첨단산업단지,(주)와이앤와이,"경기도 화성시 영천동 265-2번지 7층 709,710,711,712,713,714,715",기타
화성동탄도시첨단산업단지,(주)우정바이오,경기도 화성시 영천동 354,기타
화성동탄도시첨단산업단지,(주)유리시스,경기도 화성시 영천동 204-3,전기전자
화성동탄도시첨단산업단지,(주)유비엠메카트로닉 ,경기도 화성시 영천동 206-2번지,기타
화성동탄도시첨단산업단지,(주)유펠스,경기도 화성시 영천동 193-2 3층 306호,전기전자
화성동탄도시첨단산업단지,(주)이알케이,경기도 화성시 영천동 265-2 5층 507호,전기전자
화성동탄도시첨단산업단지,(주)이엠에스코리아,경기도 화성시 영천동 823-2 1001호,전기전자
화성동탄도시첨단산업단지,(주)젠넷,경기도 화성시 영천동 824-4 603호,전기전자
화성동탄도시첨단산업단지,(주)지앤드아이,경기도 화성시 영천동 265-2 5층 501호,기타
화성동탄도시첨단산업단지,(주)지엠이 ,경기도 화성시 영천동 193-2번지 4층 401 4층 401호,전기전자
화성동탄도시첨단산업단지,(주)카본메이크,경기도 화성시 영천동 265-2 3층 312호,운송장비
화성동탄도시첨단산업단지,(주)케이디에스,경기도 화성시 영천동 193-2번지 16층 1605,전기전자
화성동탄도시첨단산업단지,(주)케이씨이노베이션,경기도 화성시 영천동 188-0,기타
화성동탄도시첨단산업단지,(주)크리브,경기도 화성시 영천동 193-2,기타
화성동탄도시첨단산업단지,(주)태임 ,경기도 화성시 영천동 193-2번지 4층 417,기타
화성동탄도시첨단산업단지,(주)토들리에,경기도 화성시 영천동 824-4 708호,기타
